diag_id,object_id,method,date,temperature,humidity,illumination,defect_found,defect_description,quality_grade,param1,param2,param3,ml_label
297,65,MFL,2021-08-09,-18,61.7,998,true,"Внешняя коррозия",требует_мер,39,22,,medium
298,65,TVK,2023-05-26,34.2,48.1,887,false,"",требует_мер,,,,medium
299,65,VIK,2024-06-02,22.6,52.6,938,false,"",допустимо,8.83,,,normal
300,66,MPK,2020-07-02,-5.3,75.3,778,false,"",допустимо,,,,normal
301,66,TFI,2023-11-08,4.4,47.9,520,false,"",удовлетворительно,7.7,,,normal
302,66,VIK,2024-03-30,9.6,85.9,336,false,"",допустимо,28.65,,,normal
303,67,UZK,2022-07-22,-7.7,46.5,331,true,"Потеря толщины стенки",требует_мер,10.73,3.98,,medium
304,67,TVK,2022-02-01,-5.5,31.8,568,true,"Зона перегрева",требует_мер,66.93,,,high
305,67,UZK,2023-11-29,16.7,72.3,232,false,"",удовлетворительно,16.59,2.82,,normal
306,67,MFL,2023-09-23,6,32.4,355,false,"",удовлетворительно,7.6,89,,normal
307,67,PVK,2024-09-30,-11,44,133,true,"Расслоение металла",недопустимо,,,,high
308,67,TVK,2021-09-04,24.6,79.2,708,false,"",допустимо,82.96,,,normal
309,68,VIBRO,2024-07-28,3.8,68.4,713,false,"",удовлетворительно,19.85,20,,normal
310,68,UTWM,2023-11-17,-17.4,50.6,212,false,"",удовлетворительно,,,,normal
311,68,TVK,2022-08-09,33.3,30.5,952,true,"Незначительное отклонение",удовлетворительно,,,,normal
312,69,PVK,2024-02-05,29.3,31.6,911,true,"Расслоение металла",требует_мер,21.14,,,high
313,69,MPK,2023-05-28,21.1,85.5,650,true,"Скопление дефектов",требует_мер,37.16,,,high
314,69,UZK,2023-08-29,30.9,41.6,238,false,"",удовлетворительно,8.74,2.88,,normal
315,69,MPK,2020-05-26,14.3,38.1,668,false,"",удовлетворительно,89.72,,,normal
316,69,TVK,2024-04-26,37.7,66.1,132,true,"Аномалия теплопередачи",требует_мер,,,,medium
317,70,UTWM,2022-12-02,-6,86.3,508,true,"Незначительное отклонение",удовлетворительно,,,,normal
318,70,MPK,2021-07-31,-15.3,58.6,912,false,"",удовлетворительно,,,,normal
319,70,UTWM,2022-06-26,4.3,50.5,831,false,"",удовлетворительно,34.42,,,normal
320,71,MPK,2021-09-19,22.7,30.6,664,false,"",удовлетворительно,,,,normal
321,71,GEO,2023-05-24,34.8,86.4,643,false,"",требует_мер,81.05,,,medium
322,71,MFL,2020-05-07,-15,73.2,818,true,"Потеря металла",требует_мер,9.3,92,,medium
323,71,MPK,2020-10-26,-8.6,31.4,454,false,"",удовлетворительно,,,,normal
324,71,UZK,2020-03-29,-3.8,64,358,false,"",удовлетворительно,14.2,4.59,,normal
325,71,PVK,2024-03-03,-10,70.6,352,false,"",удовлетворительно,11.61,,,normal
326,72,UZK,2020-10-15,-17.8,30.2,659,false,"",удовлетворительно,15.48,2.09,,normal
327,72,RGK,2023-07-04,-12.1,81.4,355,false,"",требует_мер,,,,medium
328,72,UTWM,2022-03-06,-2.8,54.8,971,false,"",удовлетворительно,,,,normal
329,72,PVK,2022-10-02,1.2,56.3,944,true,"Несплошность сварки",требует_мер,16.5,,,medium
330,72,TFI,2023-02-23,39.7,32.8,702,false,"",допустимо,4.8,,,normal
331,72,UZK,2022-03-26,-4,62.6,982,false,"",удовлетворительно,9.41,2.72,,normal
332,73,MPK,2020-05-18,-20,85.7,699,false,"",допустимо,97.68,,,normal
333,73,MPK,2021-06-27,25.8,75.3,422,false,"",удовлетворительно,10.18,,,normal
334,73,PVK,2023-05-21,34.1,78.7,286,false,"",допустимо,26.1,,,normal
335,73,VIBRO,2023-06-22,2.5,59.1,529,false,"",удовлетворительно,1.32,238.8,,normal
336,73,UZK,2023-05-13,-11.2,85.3,831,false,"",удовлетворительно,10.3,4.9,,normal
337,74,VIBRO,2023-12-21,38.5,59.6,209,false,"",удовлетворительно,3.33,53.1,,normal
338,74,TFI,2021-08-06,15.8,56.2,680,false,"",удовлетворительно,19.6,,,normal
339,75,PVK,2020-06-11,0.7,50.2,592,true,"Расслоение металла",недопустимо,43.97,,,high
340,75,VIK,2020-04-02,10.5,62.2,636,true,"Механическое повреждение",требует_мер,39.42,,,medium
341,75,GEO,2022-07-04,-17.3,89.9,982,true,"Смещение оси",недопустимо,,,,high
342,76,GEO,2021-02-22,-10,71.5,418,false,"",удовлетворительно,,,,normal
343,76,UTWM,2020-05-05,24.7,32.4,376,false,"",удовлетворительно,,,,normal
344,77,VIK,2021-03-13,-15.1,60.1,420,false,"",допустимо,,,,normal
345,77,TFI,2020-12-09,2.2,71.7,123,false,"",удовлетворительно,38.7,,,normal
346,77,TVK,2022-05-28,-19.8,48.6,985,false,"",допустимо,,,,normal
347,77,UTWM,2020-11-20,26.8,36.8,602,false,"",допустимо,65.65,,,normal
348,77,MPK,2023-03-23,-16.1,50.4,862,false,"",допустимо,,,,normal
349,77,PVK,2020-03-10,1.3,80.9,424,false,"",удовлетворительно,42.17,,,normal
350,78,TFI,2023-08-04,-10.2,70.7,509,true,"Усталостная трещина",требует_мер,13.7,,,high
351,78,TVK,2020-06-05,-13.3,79.6,986,false,"",удовлетворительно,89.53,,,normal
352,78,MFL,2021-03-12,-0.9,49.2,992,false,"",удовлетворительно,27.7,24,,normal
353,78,PVK,2022-04-21,15.7,57.7,636,false,"",удовлетворительно,,,,normal
354,78,UZK,2020-03-18,20.9,66,756,false,"",удовлетворительно,13.69,4.76,,normal
355,78,MFL,2023-07-26,14,89.6,196,true,"Внешняя коррозия",требует_мер,0.3,26,,medium
356,78,RGK,2021-02-07,10.9,62.3,787,false,"",удовлетворительно,,,,normal
357,79,GEO,2022-08-19,22.9,34.4,362,true,"Смещение оси",требует_мер,44.1,,,medium
358,79,GEO,2022-02-07,-9.1,51.6,105,false,"",требует_мер,30.58,,,medium
359,79,UZK,2023-12-30,-16.2,66.3,221,false,"",удовлетворительно,6.21,0.96,,normal
360,79,VIK,2023-05-28,-1.4,79.3,374,false,"",допустимо,,,,normal
361,80,MPK,2022-11-18,25.3,60.8,897,true,"Потеря металла",требует_мер,,,,medium
362,80,UZK,2021-12-13,-10.8,81.9,944,false,"",удовлетворительно,12.15,0.81,,normal
363,80,GEO,2021-09-18,37.2,41.9,528,false,"",удовлетворительно,,,,normal
364,80,UTWM,2024-05-07,28.1,53.3,940,false,"",удовлетворительно,32.56,,,normal
365,81,TVK,2024-07-19,-10.2,62.8,931,false,"",удовлетворительно,47.89,,,normal
366,81,VIBRO,2020-07-03,28.9,46.6,351,false,"",требует_мер,4.63,51.4,,medium
367,81,TFI,2022-07-03,-4.2,52.3,597,false,"",удовлетворительно,38.8,,,normal
368,81,MPK,2023-03-10,-6.9,62.9,978,true,"Скопление дефектов",недопустимо,69.8,,,high
369,81,UTWM,2020-01-08,-4.7,82.7,295,false,"",удовлетворительно,,,,normal
370,81,TFI,2023-04-07,-6.3,77.6,587,false,"",удовлетворительно,31.9,,,normal
371,82,MFL,2023-04-16,35.5,53.9,650,false,"",допустимо,47.1,22,,normal
372,82,MFL,2021-10-12,18.7,86.7,885,false,"",удовлетворительно,11.6,41,,normal
373,82,RGK,2023-09-25,7.7,64.1,359,true,"Пора в сварном шве",требует_мер,,,,medium
374,82,UTWM,2022-04-23,32,52.2,287,false,"",удовлетворительно,81.34,,,normal
375,82,GEO,2020-11-25,1.6,76.2,526,true,"Осадка грунта",требует_мер,39.43,,,high
376,83,UTWM,2021-04-29,0.3,77.2,286,false,"",требует_мер,40.59,,,medium
377,83,UZK,2021-09-20,-4.9,73.7,758,true,"Язвенная коррозия",требует_мер,10.08,4.95,,medium
378,83,MPK,2021-06-03,-11.4,71.5,968,false,"",допустимо,,,,normal
379,83,VIK,2024-11-14,-16.9,34,559,false,"",удовлетворительно,89.3,,,normal
380,83,PVK,2022-08-19,-18.3,84.1,842,false,"",удовлетворительно,8.92,,,normal
381,83,UTWM,2022-03-06,-3.2,57.3,322,true,"Критическая потеря толщины",требует_мер,,,,medium
382,84,VIBRO,2020-07-29,32,65,372,true,"Дисбаланс ротора",недопустимо,8.88,436.7,,high
383,84,MPK,2023-09-23,-12.3,59,892,true,"Скопление дефектов",требует_мер,,,,medium
384,85,RGK,2024-07-28,-3.7,35.5,777,true,"Внутренний дефект",требует_мер,54.27,,,medium
385,85,GEO,2024-08-26,-17.2,40.7,656,false,"",удовлетворительно,0.81,,,normal
386,85,TFI,2021-02-11,-14,33.8,310,true,"Незначительное отклонение",допустимо,38.9,,,normal
387,85,MPK,2021-03-18,-15.9,36.6,300,true,"Потеря металла",требует_мер,69.78,,,medium
388,86,VIK,2020-10-14,5.7,71.4,364,false,"",допустимо,84.56,,,normal
389,86,GEO,2021-01-09,-3,82.5,654,true,"Незначительное отклонение",удовлетворительно,2.66,,,normal
390,86,VIK,2023-07-27,-9.7,88.3,679,true,"Коррозия поверхности",требует_мер,,,,medium
391,86,TFI,2020-03-03,37.8,38.4,992,false,"",удовлетворительно,37.9,,,normal
392,86,UTWM,2021-03-02,27.4,39.6,654,false,"",удовлетворительно,,,,normal
393,86,UZK,2022-03-07,4.4,39.4,829,false,"",удовлетворительно,10.18,0.97,,normal
394,87,VIK,2023-01-06,26.5,74.6,230,true,"Коррозия поверхности",требует_мер,42.23,,,medium
395,87,MPK,2024-04-14,-13,30.7,781,false,"",удовлетворительно,4.38,,,normal
396,87,PVK,2021-10-16,-19.5,85.9,328,false,"",удовлетворительно,,,,normal
397,87,MPK,2024-08-08,-19.2,44.5,623,false,"",удовлетворительно,73.42,,,normal
398,87,TVK,2024-04-09,36.6,57,300,true,"Термическое повреждение",требует_мер,39.2,,,medium
399,87,VIK,2024-03-13,-13.7,38.4,482,false,"",удовлетворительно,,,,normal
400,88,GEO,2021-03-14,20.1,52.5,938,false,"",удовлетворительно,,,,normal
401,88,RGK,2024-02-16,37.6,38.8,161,false,"",удовлетворительно,,,,normal
402,88,UZK,2024-02-10,31.5,42.8,206,true,"Язвенная коррозия",требует_мер,11.62,3.87,,medium
403,88,GEO,2024-03-18,39.7,53.9,525,true,"Деформация трубы",требует_мер,39.73,,,medium
404,88,MFL,2020-02-15,34.7,31.8,824,false,"",удовлетворительно,46.6,68,,normal
405,88,RGK,2020-04-15,14.5,48.6,746,false,"",удовлетворительно,,,,normal
406,88,PVK,2024-10-06,30.7,67.4,791,true,"Незначительное отклонение",удовлетворительно,,,,normal
407,89,VIK,2021-09-21,39,67.7,248,true,"Трещина сварного шва",требует_мер,,,,medium
408,89,MFL,2022-11-26,6.1,38.8,962,true,"Механическое повреждение",требует_мер,24.1,63,,high
409,89,TFI,2023-11-30,10.3,40.8,417,false,"",удовлетворительно,23.8,,,normal
410,90,UTWM,2020-07-25,37.4,37.8,985,false,"",удовлетворительно,4.83,,,normal
411,90,UZK,2021-10-30,20.2,43.9,148,true,"Язвенная коррозия",требует_мер,8.18,3.56,,medium
412,90,TVK,2021-01-21,12.7,33.9,244,false,"",удовлетворительно,,,,normal
413,90,MFL,2020-11-20,12,77.2,223,false,"",допустимо,15.5,36,,normal
414,91,TVK,2024-09-13,-11.5,42.4,441,false,"",удовлетворительно,31.77,,,normal
415,91,MFL,2020-06-04,-12.8,49.9,481,false,"",допустимо,44.2,7,,normal
416,91,MFL,2022-10-27,-19.6,30.9,617,true,"Потеря металла",требует_мер,17.4,82,,medium
417,91,UTWM,2021-04-17,-5,73.3,593,true,"Локальная коррозия",требует_мер,,,,medium
418,91,UTWM,2020-12-17,18.1,60.6,519,false,"",удовлетворительно,,,,normal
419,92,VIBRO,2021-12-25,16.1,79.4,992,false,"",удовлетворительно,10.09,209.1,,normal
420,92,RGK,2021-03-26,35.8,46.8,474,false,"",удовлетворительно,,,,normal
421,92,TFI,2024-07-15,-7.6,31.7,903,true,"Незначительное отклонение",удовлетворительно,39.2,,,normal
422,92,MPK,2020-05-13,24.5,75.3,370,false,"",допустимо,5.4,,,normal
423,93,GEO,2021-05-15,-7.2,38.5,531,false,"",удовлетворительно,33.77,,,normal
424,93,MPK,2024-03-30,18.7,86.5,720,true,"Магнитная аномалия",требует_мер,,,,medium
425,93,UTWM,2021-11-12,-1.2,63.6,758,false,"",удовлетворительно,51.37,,,normal
426,93,RGK,2022-09-28,28.8,47.1,679,false,"",удовлетворительно,,,,normal
427,93,GEO,2021-01-30,14.5,82.1,799,true,"Смещение оси",требует_мер,40.32,,,medium
428,94,GEO,2023-12-08,13.8,73.4,823,false,"",удовлетворительно,,,,normal
429,94,TFI,2021-08-07,24.1,58.7,320,true,"Усталостная трещина",недопустимо,26.3,,,high
430,95,TFI,2020-08-02,21.9,66.3,689,false,"",допустимо,14.7,,,normal
431,95,VIBRO,2024-10-19,2.9,82.3,755,true,"Износ подшипников",недопустимо,17.32,96.2,,high
432,95,MFL,2022-11-24,-18.2,56,604,false,"",допустимо,1.2,11,,normal
433,95,UZK,2024-01-17,30.8,71.6,596,false,"",удовлетворительно,11.87,4.54,,normal
434,95,TFI,2021-08-26,39.3,89,667,true,"Усталостная трещина",требует_мер,23.3,,,medium
435,95,VIBRO,2023-10-20,-1.3,49.1,238,true,"Повышенная вибрация",недопустимо,0.66,73.1,,high
436,96,VIK,2024-07-07,-7.7,39.7,382,false,"",удовлетворительно,53.92,,,normal
437,96,VIK,2022-09-29,-0.6,56.9,420,false,"",требует_мер,,,,medium
438,96,PVK,2023-03-25,25.2,51.5,279,false,"",удовлетворительно,66.17,,,normal
439,96,RGK,2021-12-09,-18.2,49,363,false,"",допустимо,,,,normal
440,96,VIBRO,2021-11-14,-1.2,86.3,500,true,"Повышенная вибрация",требует_мер,12.96,355.6,,medium
441,96,VIBRO,2021-12-31,-14.5,51.2,737,false,"",требует_мер,0.38,47.5,,medium
442,97,UZK,2020-09-21,9.5,84.2,412,false,"",допустимо,6.44,1.27,,normal
443,97,TVK,2023-01-14,-5.5,57.8,654,false,"",допустимо,,,,normal
444,97,UTWM,2023-09-12,-4.5,32.3,296,false,"",удовлетворительно,,,,normal
445,98,TFI,2020-06-12,-6,56.4,288,true,"Продольная трещина",требует_мер,12.8,,,high
446,98,MFL,2021-03-18,20.6,58,184,false,"",удовлетворительно,32.9,95,,normal
447,98,UZK,2022-04-16,-9.5,47.1,109,false,"",удовлетворительно,14.39,0.47,,normal
448,98,TVK,2023-02-07,29,69.3,149,false,"",допустимо,,,,normal
449,98,RGK,2024-08-11,24.8,70.6,607,false,"",удовлетворительно,3.88,,,normal
450,98,PVK,2024-06-11,12.7,73.8,825,false,"",допустимо,,,,normal
451,98,PVK,2021-11-05,-18.1,37.9,891,false,"",удовлетворительно,0.72,,,normal
452,99,RGK,2024-02-08,8.5,77.3,703,false,"",удовлетворительно,,,,normal
453,99,VIBRO,2020-09-25,18.3,66.4,230,false,"",удовлетворительно,0.44,71.8,,normal
454,99,MFL,2024-07-16,37.4,88.1,860,false,"",требует_мер,31.7,47,,medium
455,100,VIK,2022-02-03,22.3,68.8,869,false,"",удовлетворительно,,,,normal
456,100,UTWM,2023-06-16,-9.1,32.9,727,false,"",удовлетворительно,,,,normal
457,101,MFL,2024-06-05,-14.3,66.6,557,false,"",удовлетворительно,1.4,48,,normal
458,101,GEO,2023-11-05,21.2,89.3,726,true,"Осадка грунта",требует_мер,,,,high
459,102,TFI,2020-02-28,9.5,80.4,169,false,"",удовлетворительно,9.6,,,normal
460,102,UZK,2020-12-09,-16.3,52.9,718,false,"",удовлетворительно,5.85,2.6,,normal
461,102,PVK,2022-09-20,35.4,53.6,477,false,"",допустимо,,,,normal
462,102,TFI,2020-03-12,38.4,35.7,872,false,"",удовлетворительно,36.1,,,normal
463,103,RGK,2020-09-19,-10.6,42.2,397,false,"",удовлетворительно,,,,normal
